Posted On,BHK,Rent,Size,Floor,Area Locality,City,Bathroom,Area Type_Carpet Area,Area Type_Super Area,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Point of Contact_Contact Builder,Point of Contact_Contact Owner
2022-06-24,2,22000,1300,4 out of 5,"Basheer Bagh, NH 7",Hyderabad,2,0,1,1,0,1,0,0,1
2022-04-30,2,17500,1400,4 out of 6,"Miyapur, NH 9",Hyderabad,2,0,1,0,0,1,0,0,1
2022-06-04,2,14000,650,1 out of 3,"Padmarao Nagar, Hyderabad-Karimnagar Highway",Hyderabad,2,0,1,0,1,1,0,0,1
2022-06-12,2,9500,103,2 out of 4,"Boduppal, NH 2 2",Hyderabad,2,0,1,0,1,1,0,0,1
2022-04-30,1,7000,950,1 out of 5,Kothapet,Hyderabad,1,0,1,1,0,1,0,0,1
2022-05-06,3,15000,1500,3 out of 5,RTC Colony-Chandanagar,Hyderabad,3,0,1,0,1,1,0,0,1
2022-06-30,3,15000,1550,5 out of 5," in Miyapur, NH 9",Hyderabad,2,1,0,0,1,1,0,0,1
2022-07-06,2,10000,140,2 out of 4,"Sivarampalli, Hyderabad Expressway",Hyderabad,2,0,1,0,1,1,0,0,1
2022-07-06,3,14000,1800,1 out of 2,Kanchan Bagh,Hyderabad,2,0,1,0,1,1,0,0,1
2022-07-08,4,85000,2550,2 out of 3,"Banjara Hills, NH 9",Hyderabad,4,1,0,1,0,1,0,0,0
2022-05-12,1,5500,500,Ground out of 3,Vikas Nagar-Bandlaguda Jagir,Hyderabad,1,0,1,0,1,1,0,0,1
2022-05-12,2,14000,800,Ground out of 3,"Kukatpally, NH 9",Hyderabad,2,0,1,1,0,1,0,0,1
2022-05-20,2,10000,800,1 out of 2,"Kukatpally, NH 9",Hyderabad,2,0,1,1,0,1,0,0,1
2022-05-12,2,10000,1300,2 out of 4,"Safilguda, Secunderabad",Hyderabad,2,0,1,0,1,1,0,0,1
2022-05-12,2,13000,600,2 out of 3,"Banjara Hills, NH 9",Hyderabad,2,0,1,0,1,1,0,0,1
2022-05-12,3,20000,1000,2 out of 6,Toli Chowki,Hyderabad,3,0,1,0,1,1,0,0,1
2022-06-10,3,25000,1000,1 out of 4,OU Colony-Shaikpet,Hyderabad,3,1,0,1,0,1,0,0,1
2022-05-12,1,7500,500,2 out of 3,"Janachaitanya colony, Hyderabad Expressway",Hyderabad,1,0,1,1,0,1,0,0,1
2022-06-06,1,200000,8000,Ground out of 4," Beeramguda, Ramachandra Puram, NH 9",Hyderabad,10,0,1,0,1,1,0,0,1
2022-05-01,2,12000,1100,2 out of 3,"Gangaram, Chandanagar, NH 9",Hyderabad,2,1,0,0,1,1,0,0,1
2022-07-03,2,9500,1100,Ground out of 3,"Kanaka Durga Colony, Gudimalkapur",Hyderabad,2,1,0,0,1,1,0,0,1
2022-05-06,2,12000,200,1 out of 1,railway employees housing colony Bollarum,Hyderabad,2,1,0,0,1,0,0,0,1
2022-05-25,2,10000,1800,2 out of 3,"Boduppal, NH 2 2",Hyderabad,2,0,1,0,1,0,1,0,1
2022-07-08,2,8000,190,1 out of 1,Gurramguda balaj homes p no 4,Hyderabad,2,0,1,0,0,1,0,0,1
2022-07-02,3,16000,1350,1 out of 3,Saidabad,Hyderabad,2,0,1,0,1,1,0,0,1
2022-07-06,2,12333,1200,Ground out of 1,Alwal,Hyderabad,2,0,1,0,1,1,0,0,1
2022-06-19,1,9500,400,3 out of 4,"Bharat Nagar, Moosapet",Hyderabad,1,1,0,0,1,0,0,0,1
2022-07-06,2,16000,1200,Ground out of 4,"Manikonda, Outer Ring Road",Hyderabad,2,0,1,1,0,1,0,0,1
2022-04-30,3,20000,1400,4 out of 5,"Saidabad Colony, Sayeedabad",Hyderabad,3,0,1,1,0,1,0,0,1
2022-06-10,3,14000,1300,2 out of 3,Rock Town Colony,Hyderabad,3,1,0,0,1,0,0,0,1
2022-07-01,1,7500,400,2 out of 2,"DNM Colony, Sanath Nagar",Hyderabad,1,1,0,0,1,1,0,0,1
2022-06-06,1,13900,650,1 out of 6,Suraram,Hyderabad,1,0,1,0,1,1,0,0,1
2022-04-30,1,5500,500,2 out of 3,Vidyanagar,Hyderabad,1,0,1,0,1,0,0,0,1
2022-04-30,2,9000,875,4 out of 5,Attapur,Hyderabad,2,0,1,1,0,1,0,0,1
2022-06-24,1,4700,850,3 out of 3," in Boduppal, NH 2 2",Hyderabad,2,0,1,0,1,1,0,0,1
2022-05-06,3,30000,1730,7 out of 9,Nalagandla,Hyderabad,3,0,1,1,0,1,0,0,1
2022-05-31,3,16500,1500,2 out of 6,Kompally,Hyderabad,3,1,0,1,0,0,0,0,1
2022-06-29,3,24000,1600,4 out of 4,Akkineni Homes Yousufguda,Hyderabad,3,1,0,1,0,1,0,0,1
2022-06-18,2,9500,900,1 out of 2,"Peerzadiguda, NH 2 2",Hyderabad,2,0,1,0,1,1,0,0,1
2022-06-19,2,12000,925,2 out of 2,"Chandanagar, NH 9",Hyderabad,2,0,1,1,0,1,0,0,1
2022-07-06,2,15000,1500,2 out of 4,"LB Nagar, NH 9",Hyderabad,2,0,1,0,1,1,0,0,1
2022-06-21,3,22500,1600,1 out of 3,Tarnaka,Hyderabad,3,1,0,1,0,0,1,0,1
2022-06-29,3,32000,1300,2 out of 3,"Banjara Hills, NH 9",Hyderabad,3,1,0,1,0,0,0,0,0
2022-05-29,2,10000,1200,Ground out of 3,Sainikpuri,Hyderabad,2,0,1,1,0,1,0,0,1
2022-06-14,2,13000,133,1 out of 2,Old Bowenpally,Hyderabad,2,0,1,1,0,1,0,0,1
2022-07-06,2,7000,950,Ground out of 1,Rampally,Hyderabad,2,0,1,0,1,0,1,0,1
2022-05-12,3,12000,1200,3 out of 4,Santosh Nagar,Hyderabad,3,0,1,1,0,1,0,0,1
2022-05-12,2,7500,950,1 out of 2,Kothapet,Hyderabad,2,0,1,0,1,1,0,0,1
2022-07-06,2,15000,1095,4 out of 5,"Gundlapochampally, Outer Ring Road",Hyderabad,2,0,1,1,0,1,0,0,1
2022-07-06,1,8000,400,3 out of 4,Chanda Nagar,Hyderabad,1,0,1,0,1,1,0,0,1
2022-06-17,3,25000,2210,4 out of 5,"Nallagandla, Serilingampally",Hyderabad,3,0,1,1,0,0,1,0,1
2022-06-11,3,26000,1450,4 out of 5,Madhapur,Hyderabad,2,0,1,1,0,1,0,0,0
2022-05-12,3,15000,192,2 out of 4,"Bolarum, Medchal Road",Hyderabad,3,0,1,1,0,1,0,0,1
2022-07-06,1,3000,80,Ground out of 2,Rhoda Mistri Nagar,Hyderabad,1,0,1,1,0,1,0,0,1
2022-05-25,2,12500,1315,Ground out of 2,Aminpur,Hyderabad,2,0,1,1,0,1,0,0,1
2022-07-06,3,42000,1600,2 out of 5,Jubilee Hills,Hyderabad,3,1,0,1,0,1,0,0,0
2022-05-07,2,20000,1450,2 out of 6,"Somajiguda, NH 9",Hyderabad,2,0,1,1,0,1,0,0,1
2022-07-06,3,40000,1900,2 out of 5,Film Nagar,Hyderabad,3,1,0,1,0,1,0,0,0
2022-07-06,3,45000,2600,2 out of 5,"Banjara Hills, NH 9",Hyderabad,3,1,0,1,0,1,0,0,0
2022-05-12,1,8500,450,Ground out of 1,"Hafeezpet, NH 9",Hyderabad,2,0,1,0,1,1,0,0,1
2022-06-01,2,15000,1000,4 out of 5,"Somajiguda, NH 9",Hyderabad,2,0,1,1,0,1,0,0,1
2022-05-20,2,9000,100,2 out of 3,Chanchalguda,Hyderabad,2,0,1,0,1,1,0,0,1
2022-05-12,2,14000,1100,Ground out of 3,"Old Malakpet, NH 9",Hyderabad,2,0,1,0,1,1,0,0,1
2022-05-25,2,11000,1200,2 out of 2,"Troop Bazaar, Koti",Hyderabad,2,0,1,0,1,1,0,0,1
2022-05-16,2,10000,1400,2 out of 4,"Ramachandra Puram, NH 9",Hyderabad,2,0,1,0,1,1,0,0,1
2022-06-02,3,55000,2000,Ground out of 12,Gachibowli,Hyderabad,3,1,0,1,0,0,1,0,0
2022-07-02,2,10000,1070,2 out of 5,HMT Swarnapuri Colony,Hyderabad,2,1,0,0,1,0,1,0,1
2022-05-16,2,25000,1450,3 out of 3,Camelot Layout,Hyderabad,2,1,0,0,1,0,1,0,1
2022-05-16,2,27000,1230,1 out of 6,Puppalaguda,Hyderabad,2,0,1,0,0,1,0,0,1
2022-06-22,2,12000,1000,Ground out of 2,LIG Colony,Hyderabad,3,0,1,1,0,0,0,0,1
2022-05-25,2,16000,1200,1 out of 2,Chintalakunta,Hyderabad,2,0,1,0,1,1,0,0,1
2022-05-12,2,8000,150,Ground out of 1,Osman Nagar,Hyderabad,2,0,1,0,1,1,0,0,1
2022-06-22,2,14000,850,4 out of 6,Serilingampally,Hyderabad,2,0,1,1,0,0,1,0,1
2022-06-10,2,10000,1300,Ground out of 1,Nagaram,Hyderabad,2,0,1,0,1,1,0,0,1
2022-07-10,4,150000,4761,14 out of 18,"Kukatpally, NH 9",Hyderabad,5,0,1,1,0,0,1,0,0
2022-06-22,2,16000,1250,1 out of 5,"Pragathi Nagar, Kukatpally",Hyderabad,2,0,1,1,0,1,0,0,1
2022-05-25,1,6000,100,2 out of 3,Borabanda,Hyderabad,1,0,1,0,1,1,0,0,1
2022-06-24,3,26000,1550,4 out of 5,"LB Nagar, NH 9",Hyderabad,2,1,0,0,1,0,0,0,1
2022-07-03,2,13000,1300,2 out of 2,Sainikpuri,Hyderabad,2,1,0,0,1,1,0,0,1
2022-06-13,3,28000,1600,5 out of 20,Bandlaguda Jagir,Hyderabad,2,1,0,1,0,0,0,0,1
2022-06-22,2,8500,1200,Ground out of 2,Medipally,Hyderabad,3,0,1,0,1,1,0,0,1
2022-06-22,2,12500,1200,2 out of 5,Kompally,Hyderabad,2,0,1,1,0,1,0,0,1
2022-06-22,3,25000,1970,5 out of 9,Kompally,Hyderabad,3,0,1,1,0,1,0,0,1
2022-06-28,2,10000,650,4 out of 4,Namalagundu,Hyderabad,2,1,0,0,1,0,0,0,1
2022-06-19,2,12000,1000,4 out of 5,Secunderabad,Hyderabad,3,0,1,0,1,1,0,0,1
2022-06-28,3,15000,1500,1 out of 1,Old Bowenpally,Hyderabad,3,0,1,0,1,1,0,0,1
2022-05-02,2,6000,1250,Ground out of 1,"Ambedkar Nagar-Boduppal, Secunderabad",Hyderabad,2,0,1,0,1,0,1,0,1
2022-07-06,3,30000,1940,1 out of 5,"Hyder Nagar, NH 9",Hyderabad,3,1,0,1,0,0,0,0,1
2022-06-27,2,18000,700,7 out of 8,Rajendra Mandal,Hyderabad,2,1,0,0,1,1,0,0,1
2022-06-02,2,8500,700,2 out of 3,Budwel,Hyderabad,1,0,1,1,0,1,0,0,1
2022-05-25,2,7500,100,1 out of 3,Amberpet,Hyderabad,2,0,1,0,1,1,0,0,1
2022-05-20,1,12000,300,2 out of 3,Gachibowli,Hyderabad,1,0,1,1,0,1,0,0,1
2022-06-18,2,15000,980,3 out of 5,Langar Houz,Hyderabad,2,0,1,1,0,1,0,0,1
2022-05-06,2,15500,800,2 out of 2,Prakash Nagar,Hyderabad,2,0,1,1,0,1,0,0,1
2022-05-25,3,20000,1250,2 out of 6,Qutub Shahi Tombs,Hyderabad,2,0,1,0,1,1,0,0,1
2022-07-06,2,11000,1000,Ground out of 1,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,2,1,0,1,0,0,1,0,1
2022-06-14,2,15000,1000,Ground out of 4,Mehdipatnam,Hyderabad,2,0,1,0,1,1,0,0,1
2022-06-23,3,17000,1800,Ground out of 1,Bandlaguda Jagir,Hyderabad,3,1,0,0,1,1,0,0,1
2022-06-06,3,20000,2000,1 out of 3,Srisailam Highway,Hyderabad,3,1,0,1,0,1,0,0,1
2022-07-08,3,20000,1500,1 out of 6,Peeramcheru,Hyderabad,3,0,1,1,0,1,0,0,1
2022-07-08,2,12000,1050,3 out of 4,"Uppal, NH 2 2",Hyderabad,3,0,1,0,1,1,0,0,1
2022-06-18,2,25000,1100,1 out of 7,"Upparpally, Hyderabad Expressway",Hyderabad,2,0,1,0,0,1,0,0,1
2022-07-08,2,11500,1000,2 out of 3,Attapur,Hyderabad,2,1,0,1,0,1,0,0,1
2022-05-27,2,6500,700,2 out of 3,Meerpet,Hyderabad,2,0,1,0,1,1,0,0,1
2022-05-21,1,10000,750,1 out of 2,"Mallampet, Outer Ring Road",Hyderabad,1,0,1,0,1,1,0,0,1
2022-06-29,1,6000,450,2 out of 6,Sainikpuri,Hyderabad,1,0,1,0,1,1,0,0,1
2022-05-20,3,14000,1000,1 out of 2,"Malakpet, NH 9",Hyderabad,2,0,1,0,1,1,0,0,1
2022-07-06,3,34000,1500,2 out of 14,Gachibowli,Hyderabad,3,1,0,1,0,0,1,0,0
2022-05-15,2,15000,1550,Ground out of 13,"LB Nagar, NH 9",Hyderabad,2,0,1,0,0,0,1,0,1
2022-05-07,2,20000,1450,2 out of 3,"LB Nagar, NH 9",Hyderabad,2,0,1,1,0,1,0,0,1
2022-07-05,2,9500,650,3 out of 5,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,2,1,0,0,1,1,0,0,1
2022-05-23,2,10000,650,3 out of 5,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,2,1,0,0,1,1,0,0,1
2022-06-06,3,30000,1500,5 out of 5,Kondapur,Hyderabad,3,1,0,1,0,1,0,0,0
2022-06-14,2,13000,900,2 out of 3,Puppalaguda,Hyderabad,2,0,1,0,0,1,0,0,1
2022-07-06,3,45000,1645,8 out of 19,"Kokapet, Outer Ring Road",Hyderabad,3,1,0,1,0,1,0,0,0
2022-05-06,2,8000,600,4 out of 7,"Alijapur, Qutub Shahi Tombs",Hyderabad,2,0,1,0,1,1,0,0,1
2022-07-08,2,25000,1250,Ground out of 6,"Alkapur Township, Manikonda, Outer Ring Road",Hyderabad,2,0,1,1,0,1,0,0,1
2022-07-01,2,12000,1300,1 out of 2,Sai Nagar-Uppal,Hyderabad,2,1,0,1,0,0,0,0,1
2022-05-23,2,19000,1000,1 out of 3,"Manikonda, Outer Ring Road",Hyderabad,2,1,0,1,0,0,1,0,1
2022-07-08,3,22000,1500,4 out of 6,"Indra Nagar, Moti Nagar",Hyderabad,3,0,1,1,0,1,0,0,1
2022-07-08,2,15000,1150,4 out of 5,Suchitra Circle,Hyderabad,2,0,1,1,0,1,0,0,1
2022-06-14,2,15000,110,2 out of 3,Mehdipatnam,Hyderabad,2,0,1,1,0,1,0,0,1
2022-07-04,2,10000,103,Ground out of 1,Sainikpuri,Hyderabad,2,0,1,0,1,1,0,0,1
2022-06-25,2,10000,1050,4 out of 5,"Hayathnagar, NH 9",Hyderabad,2,1,0,0,1,0,0,0,1
2022-06-14,2,7000,60,1 out of 6,"Model Town Colony, Nawab Saheb Kunta",Hyderabad,2,0,1,0,1,1,0,0,1
2022-05-21,2,15000,1170,2 out of 4,"Sitaphalmandi, Padmarao Nagar",Hyderabad,2,0,1,0,1,1,0,0,1
2022-06-20,2,9500,167,Ground out of 1,"Hari Hara Puram, B N Reddy Nagar",Hyderabad,2,0,1,0,1,1,0,0,1
2022-05-25,1,6500,500,2 out of 2,in Bandlaguda Jagir,Hyderabad,1,0,1,1,0,1,0,0,1
2022-05-07,1,10000,600,Ground out of 4,Jubilee Hills,Hyderabad,1,0,1,0,1,1,0,0,1
2022-06-22,1,8000,600,1 out of 4,"Pragathi Nagar, Kukatpally",Hyderabad,1,0,1,0,1,1,0,0,1
2022-05-12,1,3300,200,Ground out of 2,Moula Ali,Hyderabad,1,0,1,0,1,1,0,0,1
2022-06-10,2,12000,600,1 out of 2,"Upparpally, Hyderabad Expressway",Hyderabad,1,0,1,0,1,1,0,0,1
2022-06-18,2,20000,900,2 out of 4,"Himayath Nagar, NH 7",Hyderabad,2,0,1,1,0,1,0,0,1
2022-07-08,2,12000,800,Ground out of 6,Bandlaguda Jagir,Hyderabad,2,0,1,0,1,1,0,0,1
2022-05-31,3,20000,1000,2 out of 4,Opposite andhra mahila sabha,Hyderabad,2,1,0,1,0,1,0,0,1
2022-06-14,3,70000,3200,11 out of 15,"Financial District, Nanakram Guda",Hyderabad,3,1,0,1,0,0,1,0,0
2022-05-05,2,10000,1400,Ground out of 1,Bheeram guda,Hyderabad,2,0,1,0,0,1,0,0,1
2022-05-06,1,8500,550,Ground out of 2,"Kukatpally, NH 9",Hyderabad,1,0,1,0,1,1,0,0,1
2022-06-08,1,8000,540,4 out of 4,"Sanath Nagar, NH 9",Hyderabad,1,1,0,0,1,0,1,0,1
2022-06-14,1,8000,400,Ground out of 3,Nagole,Hyderabad,1,0,1,0,1,1,0,0,1
2022-05-19,2,13000,1225,2 out of 4,"Sun City, Bandlaguda, Chevella Road",Hyderabad,2,0,1,0,1,0,0,0,1
2022-06-29,3,15500,1430,1 out of 1,Dr A.S. Rao Nagar,Hyderabad,2,1,0,0,0,1,0,0,1
2022-07-08,2,30000,1200,2 out of 25,Nanakaramguda,Hyderabad,2,0,1,0,0,1,0,0,1
2022-06-18,2,10000,1197,Ground out of 2,Dammaiguda,Hyderabad,2,0,1,0,1,1,0,0,1
2022-07-06,2,18000,1150,2 out of 5,Kondapur,Hyderabad,2,1,0,1,0,0,0,0,0
2022-05-06,1,12000,500,4 out of 5,Kondapur,Hyderabad,1,0,1,1,0,1,0,0,1
2022-05-25,2,9000,1200,Ground out of 2,"Gandhamguda, Bairagiguda",Hyderabad,2,1,0,1,0,1,0,0,1
2022-06-10,1,6000,500,2 out of 4,Gajularamaram,Hyderabad,2,0,1,1,0,1,0,0,1
2022-05-29,3,32000,1600,3 out of 6,Raj Bhawan Road,Hyderabad,3,0,1,0,0,1,0,0,1
2022-07-06,2,36000,1100,1 out of 5,Madhapur,Hyderabad,2,0,1,0,0,1,0,0,1
2022-07-02,2,17000,1220,1 out of 6,Masab Tank,Hyderabad,2,0,1,1,0,1,0,0,1
2022-06-02,3,20000,1500,2 out of 5,"Habsiguda, NH 2 2",Hyderabad,3,0,1,0,0,1,0,0,1
2022-06-18,1,9000,500,4 out of 4,KPHB Road,Hyderabad,1,0,1,0,1,1,0,0,1
2022-06-24,2,9500,850,2 out of 3,Dellapur,Hyderabad,2,0,1,0,1,1,0,0,1
2022-05-20,2,7000,1000,2 out of 3,"B N Reddy Nagar, Nagarjuna Sagar Road",Hyderabad,2,0,1,0,1,1,0,0,1
2022-05-18,3,17000,100,1 out of 1,Masab Tank,Hyderabad,3,1,0,0,1,1,0,0,1
2022-06-14,2,19500,1140,Ground out of 5,"Miyapur, NH 9",Hyderabad,2,0,1,0,0,1,0,0,1
2022-05-25,2,25000,1100,2 out of 3,Masab Tank,Hyderabad,2,0,1,0,0,1,0,0,1
2022-06-06,3,14000,1400,3 out of 4,"Bolarum, Medchal Road",Hyderabad,2,0,1,1,0,1,0,0,1
2022-07-06,2,16000,1350,3 out of 5,"Kukatpally, NH 9",Hyderabad,2,0,1,1,0,1,0,0,1
2022-06-08,2,15000,180,Ground out of 2,"Kachiguda, NH 2 2",Hyderabad,2,1,0,0,1,1,0,0,1
2022-05-16,2,13000,1250,2 out of 6,"LB Nagar, NH 9",Hyderabad,2,0,1,0,1,1,0,0,1
2022-06-14,2,12000,1300,2 out of 5,Peeramcheru,Hyderabad,2,0,1,0,1,1,0,0,1
2022-07-09,2,12000,840,2 out of 4,Old Nallakunta,Hyderabad,2,0,1,0,1,1,0,0,1
2022-05-03,2,7500,1200,1 out of 3,Dammaiguda,Hyderabad,2,0,1,1,0,1,0,0,1
2022-05-20,2,13000,700,3 out of 4,"Habsiguda, NH 2 2",Hyderabad,2,0,1,0,0,1,0,0,1
2022-05-29,4,52000,2700,11 out of 13,Gachibowli,Hyderabad,4,0,1,0,0,1,0,0,1
2022-07-10,2,22000,1100,1 out of 12,"Miyapur, NH 9",Hyderabad,2,1,0,0,0,0,1,0,0
2022-04-28,2,18000,1000,Ground out of 2,"Uppal, NH 2 2",Hyderabad,2,1,0,1,0,0,0,0,1
2022-06-06,2,7000,1000,1 out of 2,"Hayathnagar, NH 9",Hyderabad,3,0,1,1,0,1,0,0,1
2022-06-08,3,16500,1600,2 out of 5,Attapur,Hyderabad,3,0,1,1,0,0,1,0,1
2022-05-24,3,13000,1550,1 out of 5,Bandlaguda Jagir,Hyderabad,3,1,0,0,1,0,0,0,1
2022-06-25,1,6000,600,Ground out of 4,Amberpet,Hyderabad,1,0,1,1,0,1,0,0,1
2022-07-06,1,6000,500,1 out of 2,RTC Cross Road,Hyderabad,1,0,1,1,0,1,0,0,1
2022-07-10,2,21000,1100,4 out of 5,"Himayath Nagar, NH 7",Hyderabad,2,1,0,1,0,1,0,0,0
2022-05-07,3,10000,1000,2 out of 2,"Manikonda, Outer Ring Road",Hyderabad,2,1,0,0,0,0,1,0,1
2022-05-09,2,12000,1000,2 out of 2,Kothapet,Hyderabad,2,0,1,1,0,1,0,0,1
2022-07-02,3,30000,1800,5 out of 5,"Anand Nagar-Khairatabad, NH 7",Hyderabad,3,1,0,0,1,1,0,0,1
2022-07-10,2,15000,1300,3 out of 5,Kondapur,Hyderabad,2,1,0,1,0,1,0,0,0
2022-05-12,2,10000,1100,Ground out of 2,Kapra,Hyderabad,2,0,1,0,1,1,0,0,1
2022-05-12,2,9000,950,2 out of 3,Chanda Nagar,Hyderabad,2,0,1,0,1,1,0,0,1
2022-07-01,2,10000,1000,2 out of 3,Rock Town Colony,Hyderabad,2,1,0,1,0,0,0,0,1
2022-05-20,2,8000,1200,1 out of 3,"Hayathnagar, NH 9",Hyderabad,2,0,1,0,1,1,0,0,1
2022-06-18,6,60000,2800,Ground out of 3,"Boduppal, NH 2 2",Hyderabad,7,0,1,0,0,1,0,0,1
2022-06-29,2,8000,550,2 out of 4,Attapur,Hyderabad,2,0,1,0,1,1,0,0,1
2022-06-10,2,8500,1000,2 out of 16,Medipally,Hyderabad,2,1,0,1,0,1,0,0,1
2022-05-12,2,7500,800,2 out of 4,"Pragathi Nagar, Kukatpally",Hyderabad,2,0,1,1,0,1,0,0,1
2022-06-18,2,5000,600,Ground out of 2,Meerpet,Hyderabad,1,0,1,0,1,1,0,0,1
2022-07-02,3,30000,1800,5 out of 5,"Anand Nagar-Khairatabad, NH 7",Hyderabad,3,1,0,0,1,0,1,0,1
2022-05-01,1,7500,500,1 out of 3,"Champapet, Koti",Hyderabad,1,0,1,1,0,1,0,0,1
2022-06-12,2,12000,1000,2 out of 4,Ram nagar,Hyderabad,2,0,1,0,1,1,0,0,1
2022-06-10,2,15500,1100,3 out of 4,"Kachiguda, NH 2 2",Hyderabad,2,0,1,1,0,1,0,0,1
2022-04-29,3,26000,1450,4 out of 7,"Lingampally-Serilingampally, NH 2 2",Hyderabad,2,0,1,1,0,0,1,0,1
2022-05-26,1,8000,550,2 out of 3,"Rasoolpura, Mahatma Gandhi Road",Hyderabad,1,0,1,1,0,1,0,0,1
2022-06-30,2,12000,933,2 out of 5,Kompally,Hyderabad,2,0,1,0,1,0,0,0,1
2022-07-02,3,15000,1100,1 out of 10,Prashanth Nagar,Hyderabad,2,1,0,1,0,1,0,0,1
2022-06-18,2,10000,1030,3 out of 6,Dr A.S. Rao Nagar,Hyderabad,2,0,1,1,0,0,1,0,1
2022-05-28,3,20000,1150,2 out of 4,"Pragathi Nagar, Moosapet",Hyderabad,3,1,0,1,0,0,1,0,1
2022-06-10,2,12500,850,Ground out of 5,Prem nagar-Erragadda,Hyderabad,2,1,0,0,1,0,0,0,1
2022-06-02,2,18000,1000,2 out of 3,Kondapur,Hyderabad,2,0,1,0,1,1,0,0,1
2022-06-21,3,21000,1400,3 out of 4,"LB Nagar, NH 9",Hyderabad,3,1,0,1,0,0,1,0,1
2022-07-10,3,95000,2700,23 out of 30,Gachibowli,Hyderabad,3,1,0,0,0,0,0,0,0
2022-05-19,3,26000,1700,7 out of 14,"Hafeezpet, NH 9",Hyderabad,3,1,0,1,0,0,1,0,1
2022-06-02,3,53000,1742,25 out of 35,Gachibowli,Hyderabad,2,0,1,1,0,0,1,0,0
2022-06-14,2,13000,1000,3 out of 4,"Miyapur, NH 9",Hyderabad,2,0,1,0,1,1,0,0,1
2022-06-29,2,12000,1440,1 out of 3,Attapur,Hyderabad,2,0,1,1,0,1,0,0,1
2022-07-06,3,28000,1600,1 out of 6,Chanda Nagar,Hyderabad,3,0,1,1,0,1,0,0,1
2022-07-06,3,57000,1838,4 out of 30,Gachibowli,Hyderabad,3,0,1,0,1,0,0,0,0
2022-05-24,2,10000,1200,2 out of 2,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,2,0,1,0,1,0,0,0,1
2022-05-06,3,21467,200,1 out of 1,"Uppal, NH 2 2",Hyderabad,1,0,1,0,1,1,0,0,1
2022-05-23,1,32000,1050,2 out of 3,"Banjara Hills, NH 9",Hyderabad,1,1,0,0,0,0,0,0,0
2022-07-07,1,7000,400,4 out of 4,Humayun Nagar,Hyderabad,1,1,0,0,1,1,0,0,1
2022-07-06,2,30000,1350,5 out of 14,Gachibowli,Hyderabad,2,0,1,1,0,0,0,0,0
2022-05-17,3,40000,1960,13 out of 25,"Nallagandla, Serilingampally",Hyderabad,3,0,1,0,1,0,0,0,0
2022-06-08,1,9000,800,1 out of 2,Nagole,Hyderabad,1,0,1,0,1,1,0,0,1
2022-07-02,2,15000,1000,2 out of 5,Bachupally,Hyderabad,2,0,1,0,1,0,0,0,1
2022-06-29,2,18000,1100,1 out of 4,Begumpet,Hyderabad,2,0,1,0,1,1,0,0,1
2022-05-29,3,25000,1480,2 out of 3,Nizam Colony,Hyderabad,3,0,1,0,0,1,0,0,1
2022-06-22,1,8500,700,Ground out of 3,"Hafeezpet, NH 9",Hyderabad,1,1,0,0,1,1,0,0,1
2022-06-13,3,20000,1500,5 out of 6,"Miyapur, NH 9",Hyderabad,2,0,1,0,0,1,0,0,1
2022-06-25,2,12000,1000,5 out of 6,Upperpally,Hyderabad,2,0,1,1,0,1,0,0,1
2022-06-11,2,12500,900,1 out of 3,Toli Chowki,Hyderabad,2,0,1,1,0,1,0,0,1
2022-07-02,3,25000,1250,2 out of 8,"Red Hills, Lakdikapul, NH 7",Hyderabad,2,0,1,1,0,1,0,0,1
2022-05-31,2,10000,1100,2 out of 2,"Chandanagar, NH 9",Hyderabad,3,0,1,0,1,1,0,0,1
2022-05-12,3,18000,1300,3 out of 3,"Lakdikapul, NH 9",Hyderabad,2,0,1,1,0,0,0,0,1
2022-06-21,3,12000,1275,4 out of 5,"Rajendra Nagar, Outer Ring Road",Hyderabad,2,1,0,0,1,1,0,0,1
2022-06-14,3,13000,1265,2 out of 5,"Pragathi Nagar, Kukatpally",Hyderabad,3,0,1,1,0,1,0,0,1
2022-04-29,1,13000,700,1 out of 3,Panjagutta Colony,Hyderabad,1,1,0,0,1,0,0,0,1
2022-05-20,2,25000,1150,1 out of 5,Madhapur,Hyderabad,2,0,1,0,0,1,0,0,1
2022-07-03,2,9000,850,Ground out of 2,"Srinivasa Colony, Secunderabad",Hyderabad,2,1,0,1,0,0,1,0,1
2022-06-02,2,10000,1285,2 out of 4,"Malakpet, NH 9",Hyderabad,2,0,1,1,0,1,0,0,1
2022-07-06,3,15000,2000,Ground out of 2,Thumukunta,Hyderabad,3,0,1,1,0,1,0,0,1
2022-07-06,2,20000,1000,1 out of 1,"Bolarum, Medchal Road",Hyderabad,3,0,1,1,0,1,0,0,1
2022-05-22,1,13500,700,4 out of 4,Gachibowli,Hyderabad,1,0,1,1,0,1,0,0,1
2022-06-25,3,21000,1100,4 out of 10,"Rajendra Nagar, Outer Ring Road",Hyderabad,2,0,1,1,0,1,0,0,1
2022-07-06,2,10000,1000,1 out of 3,Toli Chowki,Hyderabad,2,0,1,1,0,1,0,0,1
